custom_pub_id,longitude,latitude
cc9401e37ccd16c1889a10ea2e10c4c0,0.0154439,51.569855
03989f5b43f6fba2b6ab4347d1ef3d76,-0.1975556,51.515423
2b0207a1e3052de0ad0c7a4510f299d7,-0.3201984,51.525177
beb85e0fee24ec802757440eb7824896,-2.2012517,53.00943
9adba4299aa6938285c6fb8609778d70,-0.1450022,51.51109
7bd52232c51dcc5409c44c521a585e3b,-2.0807028,52.563957
edc556efd9b7cf7cc4268380fd149606,-1.8773175,52.472652
4fe60b7f6c748619af6a997599ceba14,-0.1431213,51.519947
c26f037987066aa1ea87f1b923d55f68,-0.2547728,51.4894
2e0db4a3d67f1893c74f9617f2d165c1,-0.2666347,51.492878
d476dc7dd129bcc9fd719ec2fa162e33,-0.3059262,51.49556
1242dd6a76ba985a8c16d2dab7ef2a49,-0.1740278,51.569885
8f83622d84b72c076b79ac7e51e725b1,-6.4486938,54.42172
8c024eacafd5630724065c04dc505c85,-6.2505555,55.200832
b99631ffc3c99a17322fa20521b28b18,-6.4431667,54.42209
f44b049cbb69b3c8558e9a8a5a25f5fc,-1.84303,52.524445
26bb4070af32ef856129edb8d86057b9,-0.125922,51.51815
12d11a6898821bef77e111969b9751d3,-0.2615021,51.38476
f199eefb2d2c8ecd60d473374693418c,0.1876148,51.57174
bfce2fa6720a09d8f1e07503d4fc5753,-0.3754151,51.511063
5e9616d837ad365281eb38208da544aa,-0.1979885,51.525024
a841ba993660607e51fc1077d1ea5bee,-2.7567246,54.663155
ba423c3ee6028619a2e51ddd41d0828d,-6.950816,55.052605
b22ae02cf33884bdc5450e1316f20d07,-2.804814,55.772087
179e690012330a263820644c30a8f79e,-1.8598496,52.525307
1a6024ac7f1b45b12290399172485a32,0.0255142,51.615044
307cfb21ea7a4babfab37106885705dd,-0.134533,51.45207
8d52ffd700b330df17982cc1ab9ca5d7,-2.7285037,53.456055
9216af88a74adc25cf55aba76fb72365,-3.2123084,56.201828
806d00a5a8e9e28e708934058832c528,-5.4326487,56.03653
ba037e9ab332a9e5511e42c7ce9d591c,-1.8878562,52.447083
b735b50b28a85519da18e6630462c52f,-2.041731,52.480118
a77dd0c48dd102cc84371a06cb47fdb6,-0.1174492,51.52023
fc6d026a9ad2e9b5a9f92428af97f101,-0.4333099,51.52493
8d5e62b0fe3bad40236c5f3cbf3c94c0,-0.098196,51.52064
5c83f012a8b6c1c98c6bde7947e1b0f1,-0.1244866,51.577682
ba259195ac5caa126e769d34ef371239,-0.0835358,51.50462
f312b5e56358b688564e7149f0df6c1c,-0.1473096,51.50913
1e957d2988087df3af1e3a3d883b1632,-1.865804,52.453373
b6e5f5ebfa28e0437987c352be8d5884,-0.1131188,51.54308
4e94709360edab08e028ca1ff6b3316d,-3.2032669,55.941734
1967f73461c8c332a6d8aab206823e8c,-3.1904993,55.95379
3539aca819eecb457339302001db3e43,-1.9848555,52.5917
dee702023733aaee2b8dc29d52feff56,-1.9849553,52.591297
e4466131fc17e97c21219f2193efadc5,-0.2024914,51.54562
836a79bd2b1b4ac1e101b42046ad1f0a,-0.1399175,51.55509
4b20a5e5422d162a5f4c7db686b79aa6,-0.139192,51.49135
1e280ea86b32ad228eeefbba3ba50e16,-0.0933727,51.536118
ce56fdb56761052af3c3e97133f170a5,-0.0157418,51.51281
c983b138f54328da5995ad92cb451144,-0.1195826,51.486217
59ba60729c29639bad8c196907c2a283,-2.737095,53.456306
108c219ed93eb078617ff3e54e9c7029,-2.1146202,52.601044
c737cd0267511ee3bde9c7f05b885f7e,-0.1197222,51.46639
296422464f41ad827faae8a9bc9d2347,-0.1513972,51.51475
6a8e253e27afa0168918edb468918b11,-0.1531719,51.51923
1bd54acf0387f73101c67ea83d692e1d,-3.2021914,55.951824
3570cf72d0ec457ec8aa5c3ff71ee5fd,-2.1262515,52.58655
7ac08fd69f53f98cef3df53f680da824,-0.0717228,51.454914
d915c0d277b9a46836fbfa2323bd4026,-0.296875,51.46171
e32492dbcb8925e8520364af0519eea6,-0.137723,51.50572
e4696e284ac813f7592acfd9c5963e39,-0.1376319,51.506294
96edbfc7ed8b937a68fa22ed11d2355d,-0.1443388,51.478268
156882e00129e9cf70303bff82f1e08c,-0.126143,51.46564
56bc0b1c783b1bba360cf53ea7f38d47,-0.1658974,51.426113
68f7a37be6e23f063516d3773ad198b1,-0.1342271,51.514072
da9f26e09b326c5339d99d77d776bf7f,-2.1361003,52.593334
9c808f0774b7b3a0b695d6801693c867,-3.1743472,51.4771
2cf451fc081b5e35f03c9fa2ef344d59,-0.3091736,51.482765
ecd6208fc3ab7dad40f3df6dcce228c4,-0.1507756,51.5177
c05430c291fe7c64f399d11d9f27323d,-3.5396576,52.449543
dcbdb32746114f6569a2e1c8c35eb1d8,-0.0939319,51.531425
ebb55bbeb6d55516d976df2fbb64cc08,-0.113374,51.526623
6a35fbde52fbb94f60900a1502543de0,-0.1197119,51.53246
8b66a9ea369791b558e43a4f5f43685a,-0.1090858,51.50449
e082e46b89122542d0a8c83ae66b5495,-0.1809035,51.486137
1ddceffc9bd3dd6da0bed29fcf5ac99d,-0.1365408,51.521812
62f92bb80d29d3714f76f9dd89741a33,-3.135974,54.600246
6d3553b2bc7686ad5e36fe1b750a7ddf,-6.772305,54.502373
e43a871b074cd017ca6d00796e5d1e36,-2.159328,52.361385
45308f52054d371fa2b3965d83989f1d,-0.1054879,51.523117
37008ff6a80f77dd7705a28a0a5b8ba6,-0.1222334,51.533283
b3e8f9e2b7dfb1ce2d13c491ab530707,-4.0603523,53.17928
d1f51871b226d1934c9d70cbddd1de88,-2.218582,52.189503
caf024bf43f4e74bf04e84f1669b2e24,-0.1374166,51.51259
e5f141aa6b22097885106dca8e69d68f,-0.0224905,51.52784
dcfed423337b9eee0c0ca159587b679f,-0.0958362,51.629055
1052fe205dc7cf74d4bca26827b6540c,-2.224289,52.19847
99d848e4dcbae1f043d21b12689c1cf0,-4.874558,51.969845
0711aae2d323d5f6fb6664f0409badcf,-2.2213707,52.19021
32f184e345e0e6de2ecb3f3d03bc677e,-0.2264549,51.53009
ba3dd8d070ad55ad5971df69b35d0344,-0.0339971,51.505157
86bf24bfd8d0ebdd78eeb79166d817c6,-0.2640651,51.496384
a663d556af05f2d89512a9a0785db4a8,-0.011424,51.574783
596dd2ff5c8d96d117e6d405af1a3ab4,-2.7144883,53.41773
e8dda52fa396b0330e572f85cc2259b4,0.0380971,51.530396
90001ccb957cbd22686b6ef0a7fd69fe,-0.0686111,51.474167
5bbd6a49894788e83d178788aa4e9d12,-2.1914601,52.191956
c66fb71e2421fa37b2e43f575d904b7f,-0.085375,51.66305
38b61601a7925fe8ab7cd05b75940f65,-2.4956863,52.133003
034b2bdbbd3a2a4a3503a8ed0af45cf5,-0.2144185,51.55623
5865ccec1e88b150c5b7585fbd825f67,-0.4729132,51.497265
36eb8b779c748ac229b1aa6e1ff1544a,-0.1055275,51.467213
6dbf307c8284a8dee7a0320a41703746,-0.1878432,51.51709
3abc7d359aff14a86b4f4d69cc1cac23,-2.4639354,53.703526
91fb2155a2f16ed664f1e27a73763296,-2.7549818,51.97706
72f94da769f10067eddeca8b15e1dfff,-0.1049694,51.53377
31c94653c83de78e2a9541fd892c19f0,-2.753303,52.716118
267e2b3fd2a9e28a6e4bc374c919dba2,-2.8924663,52.907
ce446ee4467fdb33906ac2c1d226c4f8,-0.1217365,51.555435
229126f9e3751b0d8f76170b13619f03,-2.269528,53.14321
bab22a2af6ef99503390f8f3d2bf350c,-2.7867105,55.42241
be0944f62ed03b9df170e3bf48317beb,-3.265138,54.98714
d4bf0456de5d33a22e10d2a11b3004ec,-1.395899,54.09678
ae6c90c73c31eb974b7b4e2777c298bf,-1.621403,52.801525
eb44ae7774b428eac30a26c3686576a7,-2.969635,53.40015
90fd1ae45122ea68d3140d0cf611b65f,-0.2161428,51.505596
bde96d1e8d4618a714f878377455bffc,-0.0947954,51.50382
04461053dc4d4e5245473ad756807032,-0.0759873,51.503574
cbbe26144d8a4b9a02fbabb579cb3bce,-0.3083445,51.45893
2cedd8dca81e3b28691742ab9ec08b46,-1.5290475,52.408413
ad28db6e5d5b1cddda97de37c0c3dfdc,-2.1771843,53.024906
57fe9e9892d245b5bbd4b9d8c1e52f66,-0.2046001,51.540768
3e78b5c128f6442399f1842c7595b80b,-1.6104757,54.87245
ff4778cd33c520f424c2f284036ba9b9,-1.8586855,54.86984
d8b890b8e834460bdab7f5fda37e18cb,0.0589334,51.427444
09a10569848ea7dc0b7abf3bcf4885b1,-2.0042899,55.77448
4d6044352e2a7d7e265559a54cf32d79,-2.2780888,53.50205
7966c9fc854b8ff1e71eb859f56227d4,-0.0989861,51.538437
c650e170e8117f96648a931a9d0a1ca2,-2.1968307,53.000534
214e6ab048ef62a76ac6a442aef10571,-0.0339919,51.50883
2d25335c4697300dd202bb279a04eb20,-0.0693181,51.529568
ff384eb1d06bbfd210506197bc4a9a1c,-2.1053953,55.336216
523b560ac8ede6fee95ddbdd83909245,-1.2004642,51.513012
1693fc00a2af34537a7724d4629df646,-2.0541918,52.451397
5e4f91c976bcbf770f502218e8fd2b0d,-1.8938597,52.4908
be0216388cdafcf9b4fe7a62f7006a43,-0.2273762,51.49447
48182d2b4a0d18390fbc29f8573e31e3,-0.0864917,51.55056
b0c84a2e4b41dbd9f2d255655fdce55a,-0.032544,51.475742
b16da1dd81ff842ae324db56668d47ca,-3.049502,53.849773
f67dd44f864f814f86bfa4436806f73e,-2.5813906,56.560986
82e402481e766e68613d35b7ac3f6c25,-0.6365867,50.82974
b6e17c55b3e06b5a55ef32998d902e0c,-2.9414954,52.597946
0e8c656d51c3a794b3d466f1ab71a55b,-0.3372935,51.508682
8f27fcebe4ac453798c581ebc778c3f8,-2.2218723,52.193718
9da1ea6ac74d6db6caa8d175fb27f8f7,-0.0286632,51.475174
5ad60e00cb0cc18ae434c65175f8e037,-0.1026015,51.53832
8999815b3da4ec537800e0fc9b2f2d9c,-1.46695,55.075542
2e586df9babb4b36ed429145dfd266bf,-0.0976441,51.54177
75c784a8759bc69c903ce755c4e5e46e,-0.4304531,53.83853
cc4ebcaed6496be7e74ddd7f566e775e,-86.480804,36.96852
8aded4b91ced87bbcf959de50f149255,-0.1096822,51.52128
b84934b8126de0fdc84b0305d4a36b44,-0.2330853,51.492977
90fbd5073bf668c13f522f096cb4b6c5,-0.3457106,51.444004
2574019f9812d584b762c195d46ed092,-0.174467,51.630177
ad435f80ba0ff7d15d917ef0072e54fe,-1.9869444,52.2525
3fe0fd6ea04be3f1d657c4d8854b527c,-0.1067362,51.529488
10cc9f9daa2dc784dcea746ce7b6d82a,-0.0810999,51.52616
241cb3fe1798c438a69d20d5a241ec50,-1.652388,55.582207
7ba58ebd72b371a982689ae9d9d952a2,-2.21919,55.087593
f996b72b79bcfbda3937780644685b54,-2.9901104,53.407707
f0a6c49a20373ae6a1bf1a44c2e9ded3,-2.0589013,52.58462
c046e97e0f0b9c34af57fa3eb8f72cab,-1.2591374,54.61524
86ec0d5637fd0a81a3c4b9b6afddf68e,-1.5580751,54.52699
8089afc56fdf02958f6aad04d2c0047b,-1.5569501,54.53581
b58254583a694ba2e1bb54af0f78e434,-1.5488726,54.5243
14b72e7028d7b82f1dad96b77ed32f3f,-1.3123975,54.56484
423fa17b7fcc1935309b10b4c5f57ce4,-1.5780556,54.90222
cf8469d80f81cefc1ac50f96445ef1b2,-1.8688745,54.514465
36422026a59614ab200b19887cdfbc7e,-1.1763059,51.95097
756818325c5d41e37e6c5a477541e09e,-1.4320459,54.806885
54e29ba1b2b6f25607a74fd5ca4f4c1e,-1.5682817,54.953175
a96386f16c12bc33d3b0d380c679892a,-1.7709262,54.955578
fab2e6d8f28f402fdaa3c2b6c01cac44,-1.4428872,54.992504
a82ac0a2e64dcf7670777e2a69f691d5,-1.617443,54.969162
ac400c4fe0f717b4310276f5c9a0d1bd,-2.355106,51.39097
8011704f9710a9c658282c85e48b6d51,-0.174943,51.515972
e4df318fdec18070d547bf26607b73de,-1.6612167,54.889294
acb71d0fb1fe9d27122847e433e2aa78,-1.5476604,54.523975
460249102bdb76cd63b1cde9266f3602,-1.5782002,54.53403
966eb25539a0a9ad22361c22baf2d870,-2.8861544,53.194912
bfd1839bab47863b69f107d4b5102122,-2.884786,53.182983
6abd47b5af3af3cb94cbe33f531cabd3,-2.3382804,53.69053
3bcf86c14841233895e550d9110cd37d,-2.393273,53.871765
f4cedfb6647802f389101a500e0d3d08,-2.4843304,53.716736
f31a9da630536f2d075dab914845149d,-2.415516,53.88956
d58a7907999eb62d807bb81cec5b85d4,-0.1016823,51.51631
649142630bbf378131f1e5b3e8d6d026,-2.1285517,53.26398
8f071a9895055770a8908e071f04e358,-2.7147915,53.004097
d548a6179e007878656de3594dec00e8,-2.5809033,53.391045
e75e04b3a9de20b4721ae08020168a93,-3.4047048,54.64109
1b8aadcadb4acd518ac58228e21fd3eb,-3.0378256,54.434486
95d8fcf5fccffa416e1169e8772cc194,-2.4504657,53.747303
8397b56000289cc401451110862b6fb8,-2.1691897,53.853077
30868b09ec7a1794df66a4a219ac03c6,-2.1068,49.19035
ffa75b45dad8f700c96743a87201b842,-2.2984204,53.593533
1f13157872ac24f2e3b68a12eaefc556,-0.0742032,51.48676
2f3c6d563bbe7455146e4338329422c9,-2.2407994,53.78914
6e892de0403695906dee91ff8d43b169,-1.8818961,52.47406
3710b62e859ca871a0c8c0354564149b,-2.7739778,53.661507
8d8c33a026b647313d988a54fcfd792a,-2.6090972,53.71318
537a258ddcc880655f158de9b90b2bb1,-2.4235027,53.582596
6ddf5690c2cd9244f525b47729eb58c6,-2.4718435,53.589546
03d636e4d9665ea274fd7c837262d5bc,-2.240736,53.42812
65356373649259127c5d6c6a0947cb2b,-2.2438998,53.484528
c101c2ba182612616aa0374dcd7a12a8,-2.1547065,53.578537
b09acd7027d313f98bc54d56b0a076d9,-2.1954155,53.55417
58fad1658f10d8d2a9a8226143838c20,-2.196886,53.552887
ee01e6e5e83b265e9e28e8ec97e05155,-2.266327,53.528217
e7e24b902aba9894a66182d131c6f415,-2.1407077,53.450222
1b6e3591eb3ec445bbef59a448461e0b,-2.1257772,53.479183
2721b3f9b365232ab601eeb77e8fff84,-2.113299,53.45582
04f934829e33c1d7785ebe375bbfb3ed,-2.2324555,53.484825
4183eedcafb0c5b64dbf4e1a628af1c2,-2.339357,53.50644
464c74707727ee1109663df10102316b,-0.4145074,51.88108
3c4efa516d98b8f58b6fe1abc5895efc,-2.212587,53.593525
e87934985a39920ee24355830ab4f765,-2.0932517,53.577316
038fee70ae224405d162932ef9f07089,-2.0228903,53.537857
b24f2228772e328ae7088959b873e9f8,-2.0938077,53.490353
cb068f6d2cf3a7cb77333eed2b034f42,-2.077407,53.493195
81f7fc17a20021e5c499227eaba10cdc,-2.0817945,53.497307
6e963051aad182f4dfaf1ab59e7bd97b,-2.1553588,53.407547
78503d2d6a48ff50111a4317ad433a9e,-2.1371076,53.4014
e90a6908ab61bb9df215baa19e6e9ec0,-2.0787773,53.449768
1b6dbedfbb3d544a7658a01f188a8bbc,-2.090947,53.454132
7ec20226809f2b4a25b92118bbb80016,-2.07327,53.436436
28ba70310f54a4569144e116c2991e97,-1.9906336,53.46337
3d534fe501e5ac0d3dd960b24ec53feb,0.099477,52.1246
9f69bab3eb95350d0331c1109bf0c43d,-2.0957158,53.413162
bc1171e5a98994e238a75d3ff05c28f9,-2.1219833,53.379803
5d4cfabde4a1737dc9c56b82ea7734c5,-2.5985882,53.561264
a9b678e84f1aa9b957c59a68347ccd65,-2.6849308,53.534916
b9b73cd082aeaa4fe656c32e77d0cea9,-3.0259666,53.390495
13d345a75e8bda123e7e8184d4fc633c,-3.063245,53.429325
c1d5fd62701b1ce7b41db908074bddb8,-3.0044897,53.351654
579ab2e17085f28d31fc90df97999287,-2.9338949,53.393044
0cba78bc8930de2ed5471c21c3d8d267,-2.9218726,53.399734
b8043db5da7679b6300a97d916636052,-2.8071992,53.429466
8b56f01121c023d54f6e2e37fb1a48d7,-2.7245643,53.296703
1d222746e2abd107c91be0603c820599,-3.2193341,54.11014
f97cf29b8b3a181483f183c2db4ba382,-3.189064,55.9581
0c88c7593e3cc2290ec6e96905774ed7,-0.2408918,52.596558
7c572c9f89ce90f6f08694866a25db89,0.7722214,51.97202
78913afd7f083891a8ee346480a25884,-2.4712307,53.760887
92ceb55c944e9236e25a92c84b537fef,-2.3615432,53.756542
8af3f1e8a0270a5b62716acd7cde3388,-2.2367308,53.821606
8d5526383a324aa2a956c3ad4e5b99fa,-2.28623,53.596928
7768a240269725ca0b8f99d4379ea829,-2.1900516,53.465675
7db941745ca4d1734848a0afa25419f8,-2.2545145,53.48709
1f939c8bff0bb5664776021734ee9c9a,-2.2960043,53.55152
aa615e034e36736627ed3a7bf6f19cfd,-2.1000059,53.48802
f5958192d90a8527d2b400e7ee2a2bd2,-2.108259,53.486546
8e3f6b9516a4c930e11d3fe798f0f31a,-2.4282904,53.573853
22d9ba73f91bf0749d90305422834cc8,-4.4793086,54.15212
3febd9eae7d1204bbaeabeb9e0516061,0.5991408,51.9897
52749fc38ad1c69156d966f885d99e15,-0.6016069,51.8033
c819864dfc19306479f9e60c19314273,-2.450226,53.095222
998172a7ad78483282cdcc0c698cc36f,-2.2446842,53.321938
d151275d2b2208d1bfd71dc5ad7fcedd,-2.5857482,53.38973
f23170c35c3987ac2701b82ee336ce47,-2.2892919,53.72151
37328137821880f1e47c74ebefa042f6,-2.6688888,53.15957
8405652f5baa547a4121abdf7ac9fb38,-0.4418561,51.813995
372eb5f58310c6d872704ed1d6911126,-2.581768,53.370975
549f3fe8bba7b4a4e80900550045c807,-2.756604,53.326298
86a69b3dd94bcac46849a54a6f14e5df,-3.0474775,53.822083
e954bb3432634463720060a2810b3eac,-1.6376228,52.804657
64ebf01783a971f7f6e507b0b0c65312,0.3443468,52.758244
2fd260cf9cbd20f6caf3fb203ac0b331,0.4209459,52.757793
06d56787e5818a2c9c5ed402f5fa3ec9,-1.8354388,52.432083
4e0ad878781155bc0b59bc64a693c91b,-4.493476,54.156715
f66eeb272860c8132daf6e8eb4055a32,-4.6930246,54.221413
c9b4315820b9c7d9b0d36dfba08ea49b,-3.0283513,53.805847
6409811541b6c77efdfca908be264a1f,-1.3775611,52.5395
1e7ba262c019c0b3eee118161e30996d,1.0013889,52.433334
9ad49c8d24959b20a495087ea9ac8723,-1.7331187,53.017155
3c6712538486a9c74531813a02913778,1.2571794,52.63769
325a8672621c3250c3cc585144a15efb,-2.757718,54.107548
17a17308ad31825d1eaef70ddc8cd5b6,-2.058293,53.503586
a945179e02c364273879f92cdba57470,-1.2158073,52.92485
184bfc5c8818bea2a5faed0bb4ba9eb7,-2.3853161,53.77428
7406eb38e3e32d84b9cd57cd9084ffdb,0.8387013,52.232334
b1e3148e24143e8168dd5f551ba9a5c0,-1.476737,53.08491
f84523e7d8dd127609814915d872443a,-2.3408365,53.61438
e1c60ee0feafefe76ea37725b4aa1981,-2.341038,53.50564
7b9dd9ff5dd4060d14c7e0e7d78fd81c,-2.1844094,53.367496
a343563465984131e33be88f1f294973,-2.1504571,53.731373
302e7efd4fc0b31a912cd0f5305b8edf,0.7108101,52.24688
1cae3ce3a643d33fcc4544503e3875e1,-2.1558418,53.46865
723353556f4aefd5359d1eeba5b85bae,1.6302081,52.27763
e69bb18e8329e3353aaedf50ae52a8de,1.6620392,52.32112
f069f05dde1f14f391710b76109beda0,-1.8667442,53.19999
5c2cc954c727088e24d8cb6cbfb9623c,-2.2298887,53.52811
dd5a7705ad07a514d0f39431a67fe88c,0.2564655,51.49867
49f9a331ed154023f74f870ff40670fe,-2.348937,53.37841
4490368f24c808ac9f78356edbec0657,0.323301,51.47371
0692579a68ac5d4cee88adbded64fe2d,-1.6127002,53.019318
55feaf50c278181e3739d847041d2378,0.3225019,51.473976
18aa54862a835ee356f3bc062e8661c4,-2.1366723,53.607227
f77ecbda06774c31f3512bbc99058b0f,-2.9795966,53.405212
74417a468fdfc3e132f2ccd222b00e33,-2.0779016,53.49298
2277699f971932c20b714366ae311593,0.7062537,51.536976
c183b7ec4a279b01c45cf67e7921d806,-0.0186873,51.945965
b374a48cd39b4eb5ab9a322b9e6df25d,-1.8930023,52.43465
05b753923c8710a39d9e80983c335288,-2.112004,53.3763
84ded900d1d8520b568da29a9f647f4d,-6.274231,54.8662
c2fe0b5bb2ded7c3f39479044cd439da,-1.2953779,52.97786
2830b1092bbc5f22f316f820503c6bc5,0.7225507,52.583187
0fa01948bfa64695c77db281912128fe,1.2175927,52.939667
9e4ec6c66f687a3be8f658bd6cce04e9,-1.5533397,53.14427
4569ce558e7a174b050c68edd0e78cf3,-2.980341,53.405212
666a6d01cd89c0e090b3786eecdf3adf,-2.894065,53.351788
232a4edda606716da497eecaf93d6817,0.9723864,51.96811
d5a67be1b2448a4d7a901aea1c15921f,-2.007774,53.36029
1963ff0343b1417b0e01d8b7ccc0234d,0.130448,52.204807
4cd394c0bb13127e7c2c4dc59537d5a4,-2.9114194,53.430466
745f84d02391c1e06bce916bcbf2e2b7,-3.1926117,55.65104
544c5776c4f2ae7211bfc7676b38b505,-2.9012723,53.35479
72d8fb6fc781ae49d92f9c44ac45ab7d,-1.4037184,50.898956
17fb1ba0a95efce8d2fd40f3837d7c47,1.1916051,52.035603
fa329c34f727907b3dbd235b796c287f,-3.0576415,51.728477
2c6a8890e7ba3da253e531b7687785dc,-1.482481,52.898552
99d0e229dadf339bc74621658965179d,-2.210153,53.162903
aae18fb3b91915fccf8ab2fc8ef29035,-0.5324164,51.949593
ba24c492510e475ffc78c18d6faacb38,-0.1487621,52.42843
7eba7ce2391797923862e91bfa81feb7,1.7182395,52.578957
e10319b57695e487384ab184684f636c,-2.942028,53.39856
a04adfcaee1bee936cc2aa117a8949a1,-2.8878596,53.188107
9b0984081670c388c0304e48f3807471,-2.886509,53.194424
6a9464c9874b5fd1827a6259f8eb8104,-1.3729628,52.923485
0151621e52fa4f2be8d94433038225f4,-0.5613371,51.931454
26c5299644d85cc85e09c452864522f2,-2.4369228,53.09802
c36d27f9d4ecd4e79676002d3f3f8cf8,-2.720069,53.289993
9ef4fb066b16c00b10b4dc5333d47845,-2.7535062,54.663128
74c76bd3274a8198c4deec8ff920a096,-3.49494,54.71444
9198def13a084ef559a33b23320936eb,-2.124165,53.381607
7b315bb531d92389506139b457a3501d,-2.2984054,53.31203
b747b6cf3edf73b45d19dc2b4c42154b,-4.4783573,54.14826
131cc79e2828418c89c9590887db3e78,-1.3494649,52.53067
14fe96affe9bb971d0dd8eebf57e8233,,
473f516d048f85ee2004184df86f39bc,-4.76253,54.08386
52b97d962678802231529263c6c2ca9a,-2.721821,53.540512
1ed222953e8c3b13780ece9e64b967c9,-2.3938584,53.4482
012edf25c9b7720842a285a7e55128b6,-2.1328483,53.386982
11ddda6e6b0947ba58f23593b5de377a,-2.1359959,53.388638
8967288f594076267dc7bc0ba2bda229,-2.116116,53.436443
d65c87001a6fb40ffd44a13accf0cb8f,-2.1217105,53.379757
8347d914b3e88e0196eaabb8ef51d633,0.7069321,51.58399
742b64331038874d0b9130dc86806e5c,-1.3711766,52.724487
bae606de5d00fd033aac0b373f2ad06b,0.7106696,51.53672
15ab927c489366b5f82e8e7743aeffad,-2.9875884,53.408512
4fb104e0816d448d5d71baf228a4289f,-2.899599,54.281616
405b07201c3451ba5943dd2b12597313,-0.9593404,52.586395
c0077ea8ae5d4530790bb56e2e161c01,-2.9780567,53.433235
4de8d8a3481fc572ad640b4b15b2f9e9,1.7252645,52.580048
d03138cd4864110318500472708d6e22,1.3380879,52.63414
9b716ec8fc0c46eaf84a0d665fefa24d,-1.2146708,52.759678
f36941044d97da77ffa35254c81d19f4,-2.6065133,53.19699
525d86a584cf3e983e4e6be1472ef208,-2.5687435,53.3321
decd12383a860a20abf63aa6de60f05d,-2.77456,53.899952
ede3b96571aa4e21d85ff4fc4961aa09,-2.426282,53.57954
ba68c2c4bdc96262fb0cee6b7fdff90b,-2.1151476,53.467525
865df1430e501fefd6f736fa4504b2e6,-0.116508,51.522804
d077e318be7dff37182f6884098de25e,-2.1770177,52.58599
29fa4a379609ef5b3f403981421db0ff,1.7336897,52.6248
fffd052543396ce4bc23d60a7a7a5add,-2.272749,53.859383
44c71809b88b62ccefd80e849300ac60,-2.142157,53.25117
326f6ae814fffb43fc01342816323b66,-2.550928,53.601772
ceb5b9ccf8b9181b3ec7c51aa899ac0d,-2.9888067,53.459145
4dcbf1be782df2d838644ac6d7d5b018,1.2105064,52.65925
9dc4f10b9c2ea6599826ae4d9f6da803,-1.214926,52.772457
548b54d1f4578096815dafd671ccb910,0.2996905,52.720364
9c00f712221b64bc872e7582a6c8a467,-4.4861226,54.152336
fb076417b2949b327ee7f4703b292c38,-2.8447254,53.40876
ae448fb325928fc8a352f21df229ad59,-5.932079,54.59946
5f23636d944d37f811d334f0830a9055,-4.696953,54.22424
c4ed9f6a8ac20f4f9030f988472973bc,,
000efcbc53b9c82079425d2a7b869b1c,-6.042017,55.125214
1c92b2f085dd09f3dc854c3bb5d9e848,-5.9888144,54.68328
f13370e179f43eabf4859d6a067f8396,-6.049314,54.510807
b196e98e50db6137385dd6d20ed6097d,-6.658384,55.207607
aae2c6ab9a111cde9b7d0c087f5d43e4,-6.388805,54.122345
304cec8e454f8f940940b4f538f04d4a,-6.47216,54.108513
1d526486b77df583cfa8f4155331bf5c,-5.9412637,54.257984
06b4f308f04b40d6b1e7db316c99d580,1.0599054,51.972443
81eee87a936c21a8f212a11d3566e520,-6.3743434,54.29286
b3d24f45a587d85d1ace1199715737d4,-6.666536,54.26668
d21dd9b6bbca9acd2625d3822470c834,-5.6066804,54.258797
dce7d458f15fddeac83f90a4ba10565f,-5.946091,54.256397
eeb80e2e44b6be228291681679e8c423,-6.120232,54.198605
edfbe3ed0af79212193c4912a3702f39,-5.8881826,54.198605
6d973d13e0904a6f18b615f830fcb4a5,-7.4055467,54.31502
12538ae9717b2459caf4e4189e767c8e,-6.6629815,55.13471
b3b61e92c8946361b7bb34219c220e38,-3.8414986,51.80973
3e7e942c6d655e469e1d3c0a6a048b9e,-6.773233,54.50235
ce0825a42979d0c386e4f9bb72ea6f6b,-6.7696233,54.504704
5ae715e8fb182e3280e89ce2cc23ddc8,-7.4664974,54.828526
d24465d3448d11d32fd9569f06f6918c,-1.005139,52.808167
6943a2b1e65e8ae1486c5faff9d15dcd,-6.7016506,54.540714
bfdbfcfc774ae3d3907a81dbbfaa2fec,-2.1004882,57.147045
dd338862baa140b4739046c03046aae8,-0.0251747,53.557617
2363e3e7bb588b121b40f80b5c971812,-0.7380576,53.54111
cfbaf4609e8006dd9469eb83675d849a,-5.881973,54.89602
d294ab9b929e4767fcd8022dc5b3f95d,-0.2839114,51.54375
afde761fefd2131051337022b5450c4f,0.3406509,53.149143
f9b053f1a8fcc3060b232733a41bd9bf,0.1142623,53.32275
e6aa14eeabe6dbd4bbdd43c020e7c517,-2.0984087,57.14701
95bc6d73cc997c8a1fa398804c675482,-2.81,55.6175
f202f66d18bc961d05ff6469a201131a,-2.79464,55.418705
d6f7fd79f750ce820b7fbd1bd06199b6,0.0198135,51.415844
a68997f86a3d361ae5d35b7c67e26de6,-2.5524776,55.480305
591222fa5f4841781debeb8c0a06d813,-0.2185923,53.15794
821df201e869c3e18eb41fffe33dbed4,-3.000141,55.151974
2358adcaf79c2773b354a1ddee63edc7,-3.1962707,55.96255
465981bd2ce7e39c1206bc9b8c8eb415,-3.21648,55.94605
24d8ae977b391207084cab79aa337174,-3.1475518,55.954983
0325886af3c81e8a5e9d19c141244cde,-3.1592183,55.969326
80b99dcd3b2e49de147d1c952fe61a61,-3.2010386,55.960175
